date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-05-20,7.89,7.94,7.84,7.81,5676.37,-0.04,-0.51,7.918,7.988,8.017,12109.01,19843.62,13884.5,0.63
2014-05-19,7.9,7.9,7.88,7.78,7736.39,-0.01,-0.13,7.994,7.996,8.051,19799.55,19827.4,14029.03,0.86
2014-05-16,7.85,7.94,7.89,7.8,6086.09,0.0,0.0,8.138,8.001,8.078,33315.69,19460.61,14018.05,0.68
2014-05-15,8.05,8.08,7.89,7.81,22489.15,-0.2,-2.47,8.116,8.008,8.108,32703.19,19386.6,14287.95,2.5
2014-05-14,8.12,8.2,8.09,8.06,18557.04,-0.13,-1.58,8.108,8.014,8.141,29498.82,17487.51,15305.83,2.06
2014-05-13,8.41,8.53,8.22,8.15,44129.08,-0.38,-4.42,8.058,7.996,8.147,27578.23,16363.55,14689.94,4.9
2014-05-12,8.41,8.8,8.6,8.31,75317.09,0.4,4.88,7.998,7.979,8.145,19855.24,12681.38,12966.87,8.36
2014-05-09,7.85,7.9,7.78,7.74,3023.59,-0.07,-0.89,7.864,7.926,8.124,5605.53,5846.01,9579.39,0.34
2014-05-08,7.82,7.9,7.85,7.71,6467.32,0.01,0.13,7.9,7.964,8.145,6070.01,6535.74,9832.37,0.72
2014-05-07,7.93,7.93,7.84,7.76,8954.07,-0.08,-1.01,7.92,8.0,8.16,5476.19,7941.14,10083.87,0.99
2014-05-06,7.91,7.99,7.92,7.9,5514.13,-0.01,-0.13,7.934,8.046,8.178,5148.87,7925.38,9915.64,0.61
2014-05-05,7.94,7.95,7.93,7.87,4068.54,-0.03,-0.38,7.96,8.106,8.188,5507.52,8230.67,10165.85,0.45
2014-04-30,7.95,7.96,7.96,7.86,5345.98,0.01,0.13,7.988,8.155,8.205,6086.5,8575.49,10710.86,0.59
2014-04-29,7.97,7.97,7.95,7.84,3498.21,0.04,0.51,8.028,8.208,8.214,7001.47,9189.29,11051.43,0.39
2014-04-28,8.0,8.0,7.91,7.82,7317.5,-0.14,-1.74,8.08,8.267,8.222,10406.09,13124.16,11397.4,0.81
2014-04-25,8.03,8.1,8.05,7.93,7307.38,-0.02,-0.25,8.158,8.297,8.23,10701.89,13016.33,11747.14,0.81
2014-04-24,8.12,8.18,8.07,8.01,6963.42,-0.09,-1.1,8.252,8.31,8.236,10953.81,13252.35,12327.81,0.77
2014-04-23,8.15,8.16,8.16,7.91,9920.84,-0.05,-0.61,8.322,8.321,8.24,11064.48,13312.78,12479.02,1.1
2014-04-22,8.28,8.28,8.21,7.92,20521.3,-0.09,-1.08,8.388,8.325,8.241,11377.12,13128.99,12734.71,2.28
2014-04-21,8.5,8.51,8.3,8.25,8796.53,-0.22,-2.58,8.454,8.32,8.242,15842.23,12226.6,12770.15,0.98
2014-04-18,8.49,8.57,8.52,8.42,8566.97,0.1,1.19,8.436,8.31,8.233,15330.76,11905.89,13294.49,0.95
2014-04-17,8.5,8.59,8.42,8.42,7516.75,-0.07,-0.82,8.368,8.269,8.205,15550.9,12101.04,13905.41,0.83
2014-04-16,8.51,8.58,8.49,8.38,11484.03,-0.05,-0.58,8.32,8.255,8.182,15561.07,12846.22,14124.91,1.27
2014-04-15,8.22,8.96,8.54,8.18,42846.87,0.33,4.02,8.262,8.22,8.158,14880.87,12913.57,14148.51,4.76
2014-04-14,8.18,8.23,8.21,8.11,6239.17,0.03,0.37,8.186,8.176,8.132,8610.98,9670.65,13066.79,0.69
2014-04-11,8.18,8.26,8.18,8.12,9667.66,0.0,0.0,8.184,8.163,8.119,8481.02,10477.96,13227.67,1.07
2014-04-10,8.16,8.26,8.18,8.15,7567.63,-0.02,-0.24,8.17,8.162,8.113,8651.17,11403.27,13535.33,0.84
2014-04-09,8.16,8.21,8.2,8.11,8083.0,0.04,0.49,8.19,8.159,8.102,10131.37,11645.26,13926.7,0.9
2014-04-08,8.12,8.2,8.16,8.06,11497.43,-0.04,-0.49,8.178,8.156,8.094,10946.28,12340.42,14345.29,1.28
2014-04-04,8.1,8.25,8.2,8.06,5589.4,0.09,1.11,8.166,8.164,8.089,10730.31,13313.7,14936.52,0.62
2014-04-03,8.27,8.3,8.11,8.1,10518.41,-0.17,-2.05,8.142,8.155,8.101,12474.89,14683.09,15865.9,1.17
2014-04-02,8.14,8.39,8.28,8.14,14968.62,0.14,1.72,8.154,8.14,8.134,14155.36,15709.78,18632.02,1.66
2014-04-01,8.05,8.15,8.14,8.05,12157.53,0.04,0.49,8.128,8.109,8.155,13159.15,15403.6,18894.66,1.35
2014-03-31,8.06,8.15,8.1,8.01,10417.61,0.02,0.25,8.134,8.096,8.191,13734.57,15383.45,21832.62,1.16
2014-03-28,8.12,8.27,8.08,8.08,14312.28,-0.09,-1.1,8.162,8.088,8.236,15897.08,16462.93,24824.39,1.59
2014-03-27,8.12,8.29,8.17,8.08,18920.75,0.02,0.24,8.168,8.075,8.285,16891.3,15977.39,27944.08,2.1
2014-03-26,8.25,8.25,8.15,8.1,9987.6,-0.02,-0.24,8.126,8.064,8.327,17264.2,15667.4,31600.66,1.11
2014-03-25,8.25,8.29,8.17,8.12,15034.59,-0.07,-0.85,8.09,8.044,8.368,17648.04,16208.14,35469.83,1.67
2014-03-24,8.09,8.33,8.24,8.03,21230.17,0.13,1.6,8.058,8.031,8.398,17032.33,16350.16,39414.61,2.36
2014-03-21,7.9,8.18,8.11,7.88,19283.37,0.15,1.88,8.014,8.014,8.414,17028.78,16559.34,42342.38,2.14
2014-03-20,8.02,8.28,7.96,7.96,20785.25,-0.01,-0.12,7.982,8.047,8.442,15063.48,17048.7,43033.12,2.31
2014-03-19,8.01,8.04,7.97,7.88,11906.82,-0.04,-0.5,8.002,8.127,8.489,14070.61,21554.26,46192.45,1.32
2014-03-18,8.03,8.05,8.01,7.93,11956.03,-0.01,-0.12,7.998,8.201,8.544,14768.24,22385.71,49238.86,1.33
2014-03-17,7.99,8.06,8.02,7.87,21212.41,0.07,0.88,8.004,8.286,8.589,15667.99,28281.79,51266.84,2.35
2014-03-14,8.05,8.12,7.95,7.91,9456.88,-0.11,-1.36,8.014,8.384,8.633,16089.9,33185.85,52751.83,1.05
2014-03-13,7.95,8.1,8.06,7.92,15820.89,0.11,1.38,8.112,8.495,8.664,19033.93,39910.78,53500.22,1.76
2014-03-12,7.97,8.08,7.95,7.91,15395.0,-0.09,-1.12,8.252,8.59,8.681,29037.91,47533.92,54202.67,1.71
2014-03-11,8.02,8.15,8.04,7.9,16454.75,-0.03,-0.37,8.404,8.691,8.699,30003.19,54731.52,54263.02,1.83
2014-03-10,8.37,8.37,8.07,8.02,23321.98,-0.37,-4.38,8.568,8.765,8.707,40895.59,62479.06,54056.15,2.59
2014-03-07,8.7,8.74,8.44,8.44,24177.01,-0.32,-3.65,8.754,8.814,8.715,50281.81,68125.43,53533.8,2.68
2014-03-06,8.64,8.96,8.76,8.48,65840.79,0.05,0.57,8.878,8.837,8.697,60787.63,69017.54,52676.39,7.31
2014-03-05,8.84,8.87,8.71,8.71,20221.4,-0.15,-1.69,8.928,8.85,8.663,66029.94,70830.64,49625.23,2.24
2014-03-04,8.9,8.98,8.86,8.71,70916.79,-0.14,-1.56,8.978,8.887,8.63,79459.85,76092.01,49080.13,7.87
2014-03-03,9.01,9.07,9.0,8.75,70253.06,-0.06,-0.66,8.962,8.891,8.592,84062.53,74251.89,45953.27,7.8
2014-02-28,8.99,9.14,9.06,8.79,76706.12,0.05,0.56,8.874,8.881,8.545,85969.05,72317.81,43311.36,8.52
2014-02-27,8.94,9.14,9.01,8.83,92052.33,0.05,0.56,8.796,8.833,8.515,77247.44,67089.66,41155.63,10.22
2014-02-26,8.71,8.96,8.96,8.63,87370.95,0.18,2.05,8.772,8.771,8.49,75631.33,60871.42,38293.82,9.7
2014-02-25,8.49,8.78,8.78,8.45,93930.2,0.22,2.57,8.796,8.706,8.459,72724.17,53794.53,34948.63,10.43
2014-02-24,8.62,8.64,8.56,8.23,79785.65,-0.11,-1.27,8.82,8.649,8.417,64441.24,45633.23,30856.43,8.86
2014-02-21,8.84,8.87,8.67,8.53,33098.06,-0.22,-2.48,8.888,8.615,8.383,58666.57,38942.17,27849.67,3.67
2014-02-20,9.0,9.24,8.89,8.86,83971.79,-0.19,-2.09,8.87,8.556,8.372,56931.89,36335.24,27711.15,9.32
2014-02-19,8.9,9.11,9.08,8.77,72835.17,0.18,2.02,8.77,8.475,8.356,46111.5,28419.82,24946.29,8.09
2014-02-18,8.93,8.95,8.9,8.71,52515.52,0.0,0.0,8.616,8.372,8.335,34864.89,22068.25,22986.63,5.83
2014-02-17,8.59,9.0,8.9,8.53,50912.31,0.32,3.73,8.478,8.293,8.32,26825.22,17654.65,21902.48,5.65
2014-02-14,8.42,8.6,8.58,8.35,24424.65,0.19,2.27,8.342,8.209,8.306,19217.78,14304.92,21512.26,2.71
2014-02-13,8.31,8.48,8.39,8.3,29869.86,0.08,0.96,8.242,8.197,8.303,15738.6,15221.6,21141.87,3.32
2014-02-12,8.26,8.32,8.31,8.19,16602.1,0.1,1.22,8.18,8.208,8.308,10728.13,15716.23,21271.43,1.84
2014-02-11,8.26,8.29,8.21,8.18,12317.19,-0.01,-0.12,8.128,8.211,8.314,9271.61,16102.73,21757.52,1.37
2014-02-10,8.09,8.26,8.22,8.03,12875.09,0.14,1.73,8.108,8.184,8.32,8484.08,16079.63,22143.6,1.43
2014-02-07,8.0,8.1,8.08,7.88,7028.74,0.0,0.0,8.076,8.15,8.316,9392.06,16757.17,21856.58,0.78
2014-01-30,8.09,8.09,8.08,7.95,4817.52,0.03,0.37,8.152,8.187,8.326,14704.61,19087.07,21815.9,0.53
2014-01-29,8.15,8.15,8.05,8.03,9319.5,-0.06,-0.74,8.236,8.237,8.34,20704.32,21472.77,22244.86,1.03
2014-01-28,8.05,8.15,8.11,8.02,8379.55,0.05,0.62,8.294,8.297,8.355,22933.86,23905.01,22176.77,0.93
2014-01-27,8.43,8.43,8.06,8.01,17414.98,-0.4,-4.73,8.26,8.347,8.369,23675.19,26150.31,22820.3,1.93
2014-01-24,8.48,8.57,8.46,8.38,33591.49,-0.04,-0.47,8.224,8.403,8.39,24122.29,28719.59,22974.48,3.73
2014-01-23,8.36,8.56,8.5,8.2,34816.09,0.16,1.92,8.222,8.408,8.382,23469.53,27062.13,21625.9,3.86
2014-01-22,7.96,8.34,8.34,7.89,20467.19,0.4,5.04,8.238,8.407,8.375,22241.21,26826.64,20674.58,2.27
2014-01-21,7.83,7.99,7.94,7.78,12086.18,0.06,0.76,8.3,8.417,8.365,24876.16,27412.31,20087.55,1.34
2014-01-20,8.39,8.39,7.88,7.88,19650.48,-0.57,-6.75,8.434,8.456,8.364,28625.43,28207.56,19699.71,2.18
2014-01-17,8.55,8.69,8.45,8.25,30327.7,-0.13,-1.51,8.582,8.482,8.37,33316.9,26955.98,19161.39,3.37
2014-01-16,8.6,8.67,8.58,8.49,28674.5,-0.07,-0.81,8.594,8.465,8.352,30654.74,24544.73,17998.65,3.18
2014-01-15,8.6,8.7,8.65,8.5,33641.94,0.04,0.47,8.576,8.443,8.335,31412.07,23016.96,16885.7,3.73
2014-01-14,8.62,8.73,8.61,8.46,30832.53,-0.01,-0.12,8.534,8.413,8.316,29948.46,20448.53,15563.96,3.42
2014-01-13,8.51,8.76,8.62,8.4,43107.82,0.11,1.29,8.478,8.391,8.299,27789.69,19490.3,14550.49,4.79
2014-01-10,8.41,8.53,8.51,8.28,17016.9,0.02,0.24,8.382,8.376,8.291,20595.07,17229.36,13451.32,1.89
2014-01-09,8.4,8.69,8.49,8.38,32461.18,0.05,0.59,8.336,8.355,8.283,18434.73,16189.67,12973.05,3.6
2014-01-08,8.37,8.55,8.44,8.18,26323.85,0.11,1.32,8.31,8.342,8.275,14621.85,14522.52,11865.88,2.92
2014-01-07,7.82,8.4,8.33,7.82,20038.7,0.19,2.33,8.292,8.312,8.267,10948.6,12762.8,10968.76,2.22
2014-01-06,8.3,8.3,8.14,7.81,7134.72,-0.14,-1.69,8.304,8.271,8.264,11190.9,11191.86,10582.68,0.79
2014-01-03,8.34,8.35,8.28,8.18,6215.18,-0.08,-0.96,8.37,8.257,8.272,13863.65,11366.8,10589.86,0.69
2014-01-02,8.35,8.43,8.36,8.21,13396.79,0.01,0.12,8.374,8.239,8.274,13944.61,11452.58,10847.95,1.49
2013-12-31,8.32,8.4,8.35,8.25,7957.63,-0.04,-0.48,8.374,8.226,8.276,14423.19,10754.43,10947.77,0.88
2013-12-30,8.47,8.47,8.39,8.29,21250.2,-0.08,-0.94,8.332,8.218,8.276,14576.99,10679.39,11235.71,2.36
2013-12-27,8.32,8.58,8.47,8.26,20498.44,0.17,2.05,8.238,8.207,8.274,11192.81,9610.68,11671.94,2.28
2013-12-26,8.36,8.36,8.3,8.18,6620.0,-0.06,-0.72,8.144,8.206,8.292,8869.96,9673.29,11994.53,0.73
2013-12-25,8.09,8.41,8.36,8.01,15789.7,0.22,2.7,8.104,8.211,8.325,8960.54,9756.43,13214.81,1.75
2013-12-24,7.91,8.17,8.14,7.91,8726.62,0.22,2.78,8.078,8.207,8.362,7085.67,9209.25,14463.53,0.97
2013-12-23,8.05,8.05,7.92,7.81,4329.29,-0.08,-1.0,8.104,8.222,8.418,6781.78,9174.72,17397.87,0.48
2013-12-20,8.08,8.13,8.0,7.88,8884.19,-0.1,-1.24,8.176,8.257,8.51,8028.55,9973.5,20923.99,0.99
2013-12-19,8.12,8.23,8.1,8.01,7072.89,-0.13,-1.58,8.268,8.287,8.568,10476.61,9812.91,21822.88,0.79
2013-12-18,8.25,8.26,8.23,8.17,6415.34,-0.04,-0.48,8.318,8.309,8.616,10552.32,10243.33,24434.67,0.71
2013-12-17,8.33,8.36,8.27,8.16,7207.2,-0.01,-0.12,8.336,8.325,8.64,11332.83,11141.1,25603.97,0.8
2013-12-16,8.44,8.48,8.28,8.22,10563.14,-0.18,-2.13,8.34,8.333,8.651,11567.65,11792.03,25994.13,1.17
2013-12-13,8.35,8.59,8.46,8.35,21124.48,0.11,1.32,8.338,8.341,8.659,11918.44,13733.2,26574.51,2.35
2013-12-12,8.31,8.37,8.35,8.23,7451.46,0.03,0.36,8.306,8.377,8.658,9149.21,14315.78,27128.16,0.83
2013-12-11,8.29,8.45,8.32,8.26,10317.86,0.03,0.36,8.3,8.438,8.669,9934.34,16673.19,29038.1,1.15
2013-12-10,8.32,8.38,8.29,8.24,8381.32,0.02,0.24,8.314,8.517,8.673,10949.37,19717.81,29281.66,0.93
2013-12-09,8.2,8.31,8.27,8.15,12317.07,-0.03,-0.36,8.326,8.614,8.687,12016.42,25621.03,30479.06,1.37
2013-12-06,8.35,8.38,8.3,8.23,7278.32,-0.02,-0.24,8.344,8.763,8.704,15547.96,31874.48,31649.49,0.81
2013-12-05,8.4,8.43,8.32,8.26,11377.11,-0.07,-0.83,8.448,8.848,8.704,19482.35,33832.85,31826.81,1.26
2013-12-04,8.33,8.48,8.39,8.31,15393.04,0.04,0.48,8.576,8.922,8.709,23412.05,38626.0,32639.72,1.71
2013-12-03,8.2,8.4,8.35,8.2,13716.54,-0.01,-0.12,8.72,8.955,8.707,28486.25,40066.84,33560.72,1.52
2013-12-02,8.64,8.64,8.36,7.96,29974.79,-0.46,-5.21,8.902,8.969,8.697,39225.65,40196.22,33713.21,3.33
2013-11-29,8.96,8.98,8.82,8.78,26950.25,-0.14,-1.56,9.182,8.977,8.68,48201.0,39415.81,32629.91,2.99
2013-11-28,9.06,9.15,8.96,8.95,31025.64,-0.15,-1.65,9.248,8.939,8.646,48183.35,39940.55,32248.2,3.44
2013-11-27,9.13,9.25,9.11,8.94,40764.02,-0.15,-1.62,9.268,8.9,8.611,53839.95,41403.01,31979.47,4.53
2013-11-26,9.7,9.85,9.26,9.23,67413.53,-0.5,-5.12,9.19,8.828,8.568,51647.42,38845.51,30911.24,7.48
2013-11-25,9.1,9.98,9.76,9.03,74851.55,0.61,6.67,9.036,8.759,8.52,41166.8,35337.1,29833.57,8.31
2013-11-22,8.95,9.19,9.15,8.88,26862.0,0.09,0.99,8.772,8.645,8.429,30630.63,31424.5,26835.86,2.98
2013-11-21,8.62,9.27,9.06,8.52,59308.67,0.34,3.9,8.63,8.559,8.365,31697.75,29820.78,25785.27,6.58
2013-11-20,8.48,8.78,8.72,8.35,29801.36,0.23,2.71,8.532,8.496,8.308,28966.07,26653.44,23146.31,3.31
2013-11-19,8.44,8.51,8.49,8.29,15010.4,0.05,0.59,8.466,8.459,8.267,26043.59,27054.61,22058.42,1.67
2013-11-18,8.37,8.48,8.44,8.25,22170.72,0.0,0.0,8.482,8.425,8.236,29507.4,27230.19,21715.92,2.46
2013-11-15,8.49,8.68,8.44,8.38,32197.62,-0.13,-1.52,8.518,8.383,8.203,32218.38,25844.0,20929.78,3.57
2013-11-14,8.23,8.75,8.57,8.23,45650.25,0.18,2.15,8.488,8.352,8.17,27943.81,24555.84,19466.2,5.07
2013-11-13,8.56,8.56,8.39,8.15,15188.96,-0.18,-2.1,8.46,8.322,8.129,24340.81,22555.93,17378.65,1.69
2013-11-12,8.67,8.78,8.57,8.22,32329.45,-0.05,-0.58,8.452,8.307,8.097,28065.64,22976.97,16972.16,3.59
2013-11-11,8.29,8.66,8.62,8.17,35725.6,0.33,3.98,8.368,8.28,8.072,24952.98,24330.04,16163.88,3.97
2013-11-08,8.3,8.44,8.29,8.12,10824.8,-0.14,-1.66,8.248,8.213,8.042,19469.63,22247.22,15077.11,1.2
2013-11-07,8.48,8.57,8.43,8.2,27635.26,0.08,0.96,8.216,8.171,8.027,21167.88,21749.75,15327.25,3.07
2013-11-06,8.06,8.47,8.35,8.02,33813.07,0.2,2.45,8.184,8.119,8.002,20771.05,19639.17,14558.0,3.75
2013-11-05,8.01,8.17,8.15,7.24,16766.17,0.13,1.62,8.162,8.075,7.979,17888.31,17062.23,13274.33,1.86
2013-11-04,8.05,8.07,8.02,7.93,8308.87,-0.11,-1.35,8.192,8.046,7.966,23707.1,16201.65,13024.91,0.92
2013-11-01,8.27,8.27,8.13,7.87,19316.02,-0.14,-1.69,8.178,8.023,7.962,25024.81,16015.55,13387.68,2.14
2013-10-31,8.22,8.57,8.27,8.12,25651.11,0.03,0.36,8.126,7.987,7.948,22331.63,14376.55,12893.66,2.85
2013-10-30,8.32,8.36,8.24,8.06,19399.37,-0.06,-0.72,8.054,7.935,7.919,18507.29,12201.38,11733.89,2.15
2013-10-29,7.95,8.31,8.3,7.94,45860.15,0.35,4.4,7.988,7.887,7.887,16236.15,10967.34,10967.34,5.09
2013-10-28,7.9,8.03,7.95,7.86,14897.4,0.08,1.02,7.9,7.841,7.841,8696.2,7090.36,7090.36,1.65
2013-10-25,7.94,7.95,7.87,7.75,5850.1,-0.04,-0.51,7.868,7.828,7.828,7006.3,6114.48,6114.48,0.65
2013-10-24,7.91,7.95,7.91,7.85,6529.43,0.0,0.0,7.848,7.821,7.821,6421.48,6152.25,6152.25,0.72
2013-10-23,7.94,7.94,7.91,7.75,8043.65,0.05,0.64,7.816,7.807,7.807,5895.46,6089.39,6089.39,0.89
2013-10-22,7.84,7.95,7.86,7.77,8160.4,0.07,0.9,7.786,7.786,7.786,5698.53,5698.53,5698.53,0.91
2013-10-21,7.75,7.85,7.79,7.65,6447.9,0.02,0.26,7.768,7.768,7.768,5083.07,5083.07,5083.07,0.72
2013-10-18,7.79,7.82,7.77,7.75,2926.03,0.02,0.26,7.76,7.76,7.76,4628.12,4628.12,4628.12,0.32
2013-10-17,7.8,7.84,7.75,7.73,3899.34,-0.01,-0.13,7.755,7.755,7.755,5479.17,5479.17,5479.17,0.43
2013-10-16,7.91,7.91,7.76,7.64,7059.0,-0.19,-2.39,7.76,7.76,7.76,7059.0,7059.0,7059.0,0.78
